item_id,pv_users,buy_users,conversion_rate
1094904,14.0,1.0,0.07142857142857142
1095113,13.0,7.0,0.5384615384615384
1096338,13.0,1.0,0.07692307692307693
1096851,9.0,1.0,0.1111111111111111
1097114,13.0,1.0,0.07692307692307693
1097233,10.0,1.0,0.1
1098813,6.0,2.0,0.3333333333333333
1100240,7.0,1.0,0.14285714285714285
1104810,10.0,1.0,0.1
1104980,6.0,1.0,0.16666666666666666
1107299,10.0,1.0,0.1
1108099,6.0,1.0,0.16666666666666666
1109425,9.0,1.0,0.1111111111111111
1109510,16.0,1.0,0.0625
1109653,5.0,1.0,0.2
1110886,19.0,1.0,0.05263157894736842
1112334,40.0,1.0,0.025
1113297,7.0,1.0,0.14285714285714285
1113573,9.0,1.0,0.1111111111111111
1116495,19.0,1.0,0.05263157894736842
1117157,15.0,3.0,0.2
1118534,7.0,1.0,0.14285714285714285
1119173,7.0,2.0,0.2857142857142857
1120162,6.0,1.0,0.16666666666666666
1123389,6.0,1.0,0.16666666666666666
1124386,7.0,1.0,0.14285714285714285
1124778,6.0,1.0,0.16666666666666666
1126783,19.0,1.0,0.05263157894736842
1128375,10.0,1.0,0.1
1129771,5.0,1.0,0.2
1131455,42.0,1.0,0.023809523809523808
1132150,11.0,1.0,0.09090909090909091
1134806,7.0,2.0,0.2857142857142857
1136438,5.0,2.0,0.4
1141196,13.0,1.0,0.07692307692307693
1142386,7.0,2.0,0.2857142857142857
1142595,18.0,1.0,0.05555555555555555
1145390,9.0,1.0,0.1111111111111111
1145553,6.0,1.0,0.16666666666666666
1147995,15.0,1.0,0.06666666666666667
1148117,5.0,1.0,0.2
1148676,8.0,1.0,0.125
1149686,6.0,1.0,0.16666666666666666
1150264,5.0,1.0,0.2
1154172,14.0,1.0,0.07142857142857142
1154789,67.0,1.0,0.014925373134328358
1156100,7.0,2.0,0.2857142857142857
1156539,7.0,1.0,0.14285714285714285
1157253,13.0,1.0,0.07692307692307693
1160305,5.0,1.0,0.2
1160964,6.0,1.0,0.16666666666666666
1161410,7.0,1.0,0.14285714285714285
1161560,7.0,1.0,0.14285714285714285
1161905,5.0,1.0,0.2
1162356,5.0,1.0,0.2
1163512,5.0,1.0,0.2
1164605,10.0,1.0,0.1
1166287,15.0,1.0,0.06666666666666667
1168232,24.0,4.0,0.16666666666666666
1168346,8.0,3.0,0.375
1168728,7.0,1.0,0.14285714285714285
1168833,8.0,1.0,0.125
1169462,16.0,1.0,0.0625
1170747,10.0,1.0,0.1
1173181,6.0,1.0,0.16666666666666666
1176016,5.0,2.0,0.4
1177779,9.0,3.0,0.3333333333333333
1178042,5.0,1.0,0.2
1178849,13.0,2.0,0.15384615384615385
1181465,11.0,1.0,0.09090909090909091
1182310,16.0,1.0,0.0625
1184689,12.0,1.0,0.08333333333333333
1185634,8.0,1.0,0.125
1185909,6.0,1.0,0.16666666666666666
1185945,6.0,1.0,0.16666666666666666
1187458,20.0,1.0,0.05
1188838,16.0,1.0,0.0625
1189756,8.0,2.0,0.25
1191428,5.0,1.0,0.2
1191717,6.0,1.0,0.16666666666666666
1193487,5.0,1.0,0.2
1197030,15.0,1.0,0.06666666666666667
1197806,8.0,1.0,0.125
1198266,5.0,1.0,0.2
1202076,6.0,1.0,0.16666666666666666
1204785,5.0,1.0,0.2
1206898,17.0,2.0,0.11764705882352941
1207370,17.0,1.0,0.058823529411764705
1208398,9.0,1.0,0.1111111111111111
1208659,9.0,2.0,0.2222222222222222
1209143,6.0,1.0,0.16666666666666666
1212199,6.0,1.0,0.16666666666666666
1212654,6.0,2.0,0.3333333333333333
1213874,5.0,1.0,0.2
1217407,7.0,1.0,0.14285714285714285
1220233,8.0,3.0,0.375
1223314,16.0,2.0,0.125
1224652,16.0,2.0,0.125
1228139,14.0,1.0,0.07142857142857142
1228658,7.0,1.0,0.14285714285714285
1228726,10.0,2.0,0.2
1228933,6.0,1.0,0.16666666666666666
1229100,5.0,1.0,0.2
1234601,5.0,1.0,0.2
1235455,5.0,1.0,0.2
1235827,11.0,2.0,0.18181818181818182
1239068,18.0,1.0,0.05555555555555555
1244171,9.0,1.0,0.1111111111111111
1248649,27.0,1.0,0.037037037037037035
1248691,7.0,1.0,0.14285714285714285
1249525,5.0,1.0,0.2
1250064,8.0,2.0,0.25
1253533,8.0,1.0,0.125
1254527,7.0,1.0,0.14285714285714285
1255166,24.0,1.0,0.041666666666666664
1255479,5.0,2.0,0.4
1255746,8.0,1.0,0.125
1257288,23.0,1.0,0.043478260869565216
1258453,6.0,2.0,0.3333333333333333
1259049,6.0,1.0,0.16666666666666666
1259225,5.0,1.0,0.2
1259660,8.0,1.0,0.125
1260385,10.0,1.0,0.1
1263944,15.0,1.0,0.06666666666666667
1268020,9.0,1.0,0.1111111111111111
1269579,27.0,1.0,0.037037037037037035
1271520,21.0,1.0,0.047619047619047616
1274610,10.0,1.0,0.1
1278322,5.0,1.0,0.2
1279125,16.0,1.0,0.0625
1279315,18.0,1.0,0.05555555555555555
1279470,18.0,1.0,0.05555555555555555
1280072,7.0,1.0,0.14285714285714285
1280371,5.0,1.0,0.2
1282638,9.0,1.0,0.1111111111111111
1284489,14.0,1.0,0.07142857142857142
1284555,6.0,1.0,0.16666666666666666
1285887,8.0,1.0,0.125
1286197,6.0,1.0,0.16666666666666666
1286841,9.0,1.0,0.1111111111111111
1288796,11.0,1.0,0.09090909090909091
1289246,40.0,1.0,0.025
1290716,14.0,2.0,0.14285714285714285
1292667,6.0,1.0,0.16666666666666666
1296883,12.0,1.0,0.08333333333333333
1297763,13.0,1.0,0.07692307692307693
1303809,12.0,1.0,0.08333333333333333
1303900,14.0,1.0,0.07142857142857142
1306486,5.0,1.0,0.2
1306808,8.0,1.0,0.125
1309777,6.0,1.0,0.16666666666666666
1309783,36.0,1.0,0.027777777777777776
1313526,7.0,2.0,0.2857142857142857
1313750,6.0,1.0,0.16666666666666666
1314225,9.0,1.0,0.1111111111111111
1314913,10.0,1.0,0.1
1316065,24.0,1.0,0.041666666666666664
1317842,6.0,2.0,0.3333333333333333
1318248,13.0,1.0,0.07692307692307693
1319220,13.0,1.0,0.07692307692307693
1321162,13.0,1.0,0.07692307692307693
1321194,8.0,1.0,0.125
1323657,7.0,1.0,0.14285714285714285
1325189,20.0,1.0,0.05
1327049,7.0,1.0,0.14285714285714285
1328588,5.0,1.0,0.2
1329654,11.0,1.0,0.09090909090909091
1330621,7.0,1.0,0.14285714285714285
1331350,5.0,1.0,0.2
1332973,21.0,3.0,0.14285714285714285
1334288,6.0,1.0,0.16666666666666666
1334509,18.0,1.0,0.05555555555555555
1334594,16.0,1.0,0.0625
1335019,5.0,1.0,0.2
1336938,8.0,1.0,0.125
1339124,8.0,2.0,0.25
1340005,9.0,1.0,0.1111111111111111
1341388,6.0,1.0,0.16666666666666666
1343119,59.0,1.0,0.01694915254237288
1344014,16.0,2.0,0.125
1346835,5.0,1.0,0.2
1351202,6.0,1.0,0.16666666666666666
1354693,15.0,3.0,0.2
1354952,12.0,1.0,0.08333333333333333
1357879,20.0,1.0,0.05
1358099,13.0,3.0,0.23076923076923078
1359552,24.0,2.0,0.08333333333333333
1360115,16.0,2.0,0.125
1361934,34.0,1.0,0.029411764705882353
1362334,9.0,1.0,0.1111111111111111
1364525,8.0,1.0,0.125
1365242,6.0,1.0,0.16666666666666666
1365581,8.0,1.0,0.125
1367549,5.0,1.0,0.2
1369158,6.0,1.0,0.16666666666666666
1369272,5.0,1.0,0.2
1370427,7.0,1.0,0.14285714285714285
1370900,6.0,2.0,0.3333333333333333
1371109,8.0,1.0,0.125
1373929,6.0,1.0,0.16666666666666666
1375247,8.0,1.0,0.125
1377306,8.0,4.0,0.5
1377716,9.0,2.0,0.2222222222222222
1379250,6.0,1.0,0.16666666666666666
1379465,8.0,1.0,0.125
1381302,5.0,1.0,0.2
1381913,8.0,1.0,0.125
1384697,11.0,1.0,0.09090909090909091
1384766,5.0,1.0,0.2
1384854,16.0,1.0,0.0625
1386654,8.0,2.0,0.25
1389590,5.0,1.0,0.2
1391677,5.0,1.0,0.2
1392922,8.0,1.0,0.125
1397311,8.0,1.0,0.125
1397603,6.0,1.0,0.16666666666666666
1398644,32.0,1.0,0.03125
1399650,39.0,3.0,0.07692307692307693
1402039,8.0,1.0,0.125
1402541,5.0,1.0,0.2
1402604,69.0,2.0,0.028985507246376812
1403028,10.0,5.0,0.5
1405546,10.0,2.0,0.2
1406896,10.0,1.0,0.1
1407999,7.0,1.0,0.14285714285714285
1408491,10.0,1.0,0.1
1409932,8.0,1.0,0.125
1411562,19.0,1.0,0.05263157894736842
1412666,5.0,2.0,0.4
1413905,5.0,1.0,0.2
1415828,18.0,3.0,0.16666666666666666
1417589,5.0,1.0,0.2
1421689,6.0,2.0,0.3333333333333333
1422207,5.0,1.0,0.2
1422503,5.0,1.0,0.2
1422906,7.0,1.0,0.14285714285714285
1423054,7.0,1.0,0.14285714285714285
1423087,14.0,1.0,0.07142857142857142
1423593,9.0,2.0,0.2222222222222222
1424696,11.0,1.0,0.09090909090909091
1424981,9.0,1.0,0.1111111111111111
1426095,5.0,1.0,0.2
1426480,10.0,1.0,0.1
1426537,5.0,1.0,0.2
1428188,14.0,1.0,0.07142857142857142
1428951,13.0,2.0,0.15384615384615385
1429219,6.0,2.0,0.3333333333333333
1432245,10.0,1.0,0.1
1433052,5.0,1.0,0.2
1435773,7.0,1.0,0.14285714285714285
1435963,8.0,1.0,0.125
1436416,5.0,1.0,0.2
1437122,8.0,1.0,0.125
1438728,11.0,2.0,0.18181818181818182
1444258,85.0,3.0,0.03529411764705882
1447842,7.0,4.0,0.5714285714285714
1448513,5.0,2.0,0.4
1449269,41.0,1.0,0.024390243902439025
1450680,10.0,1.0,0.1
1450895,5.0,1.0,0.2
1452939,27.0,3.0,0.1111111111111111
1455004,5.0,1.0,0.2
1455617,5.0,1.0,0.2
1458710,10.0,1.0,0.1
1459096,9.0,1.0,0.1111111111111111
1460382,15.0,1.0,0.06666666666666667
1462384,6.0,1.0,0.16666666666666666
1470284,9.0,1.0,0.1111111111111111
1471290,11.0,2.0,0.18181818181818182
1471360,6.0,1.0,0.16666666666666666
1473148,6.0,1.0,0.16666666666666666
1475102,11.0,1.0,0.09090909090909091
1476954,8.0,1.0,0.125
1477088,10.0,1.0,0.1
1482535,19.0,1.0,0.05263157894736842
1483776,7.0,1.0,0.14285714285714285
1484965,5.0,2.0,0.4
1486513,7.0,1.0,0.14285714285714285
1486733,8.0,1.0,0.125
1487430,8.0,1.0,0.125
1487735,6.0,2.0,0.3333333333333333
1492886,7.0,2.0,0.2857142857142857
1493764,6.0,1.0,0.16666666666666666
1494221,10.0,1.0,0.1
1495776,28.0,1.0,0.03571428571428571
1497171,34.0,4.0,0.11764705882352941
1498838,14.0,1.0,0.07142857142857142
1500050,14.0,1.0,0.07142857142857142
1500398,6.0,1.0,0.16666666666666666
1500526,24.0,1.0,0.041666666666666664
1501412,10.0,1.0,0.1
1503106,11.0,1.0,0.09090909090909091
1503300,5.0,1.0,0.2
1503702,15.0,1.0,0.06666666666666667
1505783,15.0,1.0,0.06666666666666667
1506519,5.0,1.0,0.2
1506543,6.0,1.0,0.16666666666666666
1506778,7.0,3.0,0.42857142857142855
1510514,8.0,2.0,0.25
1512104,8.0,1.0,0.125
1512393,24.0,1.0,0.041666666666666664
1513148,20.0,1.0,0.05
1513528,7.0,1.0,0.14285714285714285
1515627,6.0,2.0,0.3333333333333333
1518231,5.0,1.0,0.2
1521272,5.0,2.0,0.4
1523577,5.0,1.0,0.2
1524105,19.0,1.0,0.05263157894736842
1525558,9.0,1.0,0.1111111111111111
1526252,5.0,1.0,0.2
1530284,6.0,1.0,0.16666666666666666
1530460,11.0,1.0,0.09090909090909091
1530630,6.0,1.0,0.16666666666666666
1532423,21.0,1.0,0.047619047619047616
1533256,7.0,1.0,0.14285714285714285
1533412,7.0,1.0,0.14285714285714285
1533499,7.0,1.0,0.14285714285714285
1534053,16.0,1.0,0.0625
1535294,153.0,4.0,0.026143790849673203
1538620,18.0,1.0,0.05555555555555555
1538904,5.0,1.0,0.2
1539477,9.0,1.0,0.1111111111111111
1539762,9.0,1.0,0.1111111111111111
1542569,5.0,1.0,0.2
1546534,6.0,4.0,0.6666666666666666
1546748,11.0,1.0,0.09090909090909091
1546753,8.0,2.0,0.25
1549953,10.0,1.0,0.1
1551340,7.0,1.0,0.14285714285714285
1552058,6.0,4.0,0.6666666666666666
1552915,13.0,1.0,0.07692307692307693
1553774,18.0,2.0,0.1111111111111111
1554589,7.0,1.0,0.14285714285714285
1554773,13.0,1.0,0.07692307692307693
1557986,8.0,1.0,0.125
1560167,5.0,1.0,0.2
1561692,21.0,2.0,0.09523809523809523
1562036,36.0,1.0,0.027777777777777776
1563032,30.0,1.0,0.03333333333333333
1563141,9.0,2.0,0.2222222222222222
1563911,8.0,1.0,0.125
1566557,7.0,1.0,0.14285714285714285
1569965,7.0,1.0,0.14285714285714285
1570908,5.0,1.0,0.2
1571318,7.0,1.0,0.14285714285714285
1573133,8.0,1.0,0.125
1575847,5.0,1.0,0.2
1577340,15.0,1.0,0.06666666666666667
1577659,6.0,3.0,0.5
1578882,5.0,1.0,0.2
1581472,6.0,1.0,0.16666666666666666
1581542,7.0,1.0,0.14285714285714285
1582037,12.0,1.0,0.08333333333333333
1582700,5.0,1.0,0.2
1583704,112.0,1.0,0.008928571428571428
1584469,8.0,2.0,0.25
1586763,11.0,1.0,0.09090909090909091
1588396,12.0,1.0,0.08333333333333333
1589561,11.0,2.0,0.18181818181818182
1589883,8.0,1.0,0.125
1591399,5.0,1.0,0.2
1593534,6.0,1.0,0.16666666666666666
1594981,7.0,1.0,0.14285714285714285
1595279,23.0,5.0,0.21739130434782608
1597288,6.0,1.0,0.16666666666666666
1599690,12.0,1.0,0.08333333333333333
1599902,8.0,1.0,0.125
1601895,5.0,1.0,0.2
1603106,8.0,1.0,0.125
1607451,22.0,3.0,0.13636363636363635
1608146,6.0,1.0,0.16666666666666666
1610835,5.0,1.0,0.2
1611884,8.0,3.0,0.375
1612882,5.0,1.0,0.2
1613210,5.0,1.0,0.2
1614618,19.0,2.0,0.10526315789473684
1615350,7.0,1.0,0.14285714285714285
1615503,16.0,4.0,0.25
1618218,6.0,1.0,0.16666666666666666
1618526,6.0,1.0,0.16666666666666666
1620217,21.0,2.0,0.09523809523809523
1621123,7.0,1.0,0.14285714285714285
1622534,27.0,1.0,0.037037037037037035
1622731,18.0,4.0,0.2222222222222222
1624733,5.0,1.0,0.2
1628716,6.0,1.0,0.16666666666666666
1629825,20.0,1.0,0.05
1632312,11.0,1.0,0.09090909090909091
1633923,12.0,2.0,0.16666666666666666
1635400,5.0,1.0,0.2
1636256,16.0,3.0,0.1875
1637571,7.0,1.0,0.14285714285714285
1639079,8.0,1.0,0.125
1642702,18.0,1.0,0.05555555555555555
1645054,6.0,1.0,0.16666666666666666
1646812,10.0,1.0,0.1
1649600,10.0,1.0,0.1
1649917,8.0,1.0,0.125
1651003,5.0,2.0,0.4
1654630,5.0,1.0,0.2
1654973,7.0,1.0,0.14285714285714285
1655134,6.0,1.0,0.16666666666666666
1655248,10.0,1.0,0.1
1655491,5.0,1.0,0.2
1659583,8.0,1.0,0.125
1659892,5.0,1.0,0.2
1660228,8.0,2.0,0.25
1660550,6.0,2.0,0.3333333333333333
1660880,6.0,1.0,0.16666666666666666
1660891,5.0,2.0,0.4
1662243,7.0,1.0,0.14285714285714285
1669865,8.0,1.0,0.125
1670042,9.0,1.0,0.1111111111111111
1670615,5.0,1.0,0.2
1671291,5.0,1.0,0.2
1673114,5.0,1.0,0.2
1675161,11.0,1.0,0.09090909090909091
1676149,5.0,2.0,0.4
1676518,7.0,2.0,0.2857142857142857
1678519,16.0,1.0,0.0625
1679711,11.0,1.0,0.09090909090909091
1679779,11.0,3.0,0.2727272727272727
1682235,8.0,3.0,0.375
1682897,7.0,2.0,0.2857142857142857
1684440,54.0,5.0,0.09259259259259259
1685459,16.0,1.0,0.0625
1690022,6.0,1.0,0.16666666666666666
1690150,9.0,1.0,0.1111111111111111
1690748,5.0,2.0,0.4
1690992,11.0,1.0,0.09090909090909091
1691675,5.0,1.0,0.2
1692072,28.0,1.0,0.03571428571428571
1692188,6.0,1.0,0.16666666666666666
1692600,12.0,2.0,0.16666666666666666
1693452,8.0,1.0,0.125
1694108,8.0,1.0,0.125
1697829,7.0,1.0,0.14285714285714285
1698518,6.0,1.0,0.16666666666666666
1699047,21.0,1.0,0.047619047619047616
1701081,7.0,1.0,0.14285714285714285
1702430,14.0,1.0,0.07142857142857142
1706873,23.0,2.0,0.08695652173913043
1707879,7.0,1.0,0.14285714285714285
1709768,14.0,1.0,0.07142857142857142
1713814,5.0,1.0,0.2
1718103,10.0,1.0,0.1
1719297,5.0,1.0,0.2
1723753,13.0,2.0,0.15384615384615385
1727186,5.0,1.0,0.2
1728241,8.0,5.0,0.625
1729308,9.0,1.0,0.1111111111111111
1729824,6.0,1.0,0.16666666666666666
1734203,5.0,1.0,0.2
1735648,13.0,1.0,0.07692307692307693
1736435,15.0,1.0,0.06666666666666667
1738212,5.0,1.0,0.2
1739432,8.0,1.0,0.125
1741506,9.0,1.0,0.1111111111111111
1741841,10.0,1.0,0.1
1741984,6.0,1.0,0.16666666666666666
1742428,7.0,1.0,0.14285714285714285
1744531,25.0,4.0,0.16
1744942,5.0,1.0,0.2
1751420,5.0,1.0,0.2
1756013,9.0,1.0,0.1111111111111111
1756541,7.0,1.0,0.14285714285714285
1758188,8.0,1.0,0.125
1758302,18.0,1.0,0.05555555555555555
1759330,13.0,1.0,0.07692307692307693
1759558,15.0,1.0,0.06666666666666667
1759582,6.0,3.0,0.5
1761085,19.0,1.0,0.05263157894736842
1762445,8.0,1.0,0.125
1762997,18.0,2.0,0.1111111111111111
1764973,7.0,1.0,0.14285714285714285
1766010,23.0,1.0,0.043478260869565216
1771692,10.0,1.0,0.1
1772158,10.0,1.0,0.1
1773164,8.0,1.0,0.125
1773536,65.0,1.0,0.015384615384615385
1777896,8.0,1.0,0.125
1779777,18.0,1.0,0.05555555555555555
1780246,12.0,1.0,0.08333333333333333
1782164,10.0,1.0,0.1
1783250,13.0,1.0,0.07692307692307693
1786715,12.0,1.0,0.08333333333333333
1788942,6.0,1.0,0.16666666666666666
1790291,13.0,1.0,0.07692307692307693
1790647,13.0,1.0,0.07692307692307693
1790774,9.0,1.0,0.1111111111111111
1791924,7.0,1.0,0.14285714285714285
1794355,6.0,2.0,0.3333333333333333
1797702,15.0,1.0,0.06666666666666667
1798104,5.0,3.0,0.6
1798512,6.0,2.0,0.3333333333333333
1800946,12.0,1.0,0.08333333333333333
1803377,27.0,1.0,0.037037037037037035
1804169,5.0,1.0,0.2
1804771,6.0,1.0,0.16666666666666666
1805343,5.0,2.0,0.4
1808275,7.0,1.0,0.14285714285714285
1809225,16.0,1.0,0.0625
1810420,7.0,1.0,0.14285714285714285
1811685,13.0,1.0,0.07692307692307693
1812067,13.0,1.0,0.07692307692307693
1813380,24.0,3.0,0.125
1817934,11.0,1.0,0.09090909090909091
1818928,54.0,1.0,0.018518518518518517
1820590,7.0,1.0,0.14285714285714285
1820860,22.0,1.0,0.045454545454545456
1821620,27.0,1.0,0.037037037037037035
1821968,5.0,3.0,0.6
1823632,14.0,1.0,0.07142857142857142
1823728,21.0,2.0,0.09523809523809523
1825596,10.0,2.0,0.2
1828158,9.0,3.0,0.3333333333333333
1829006,12.0,1.0,0.08333333333333333
1829244,17.0,1.0,0.058823529411764705
1830495,11.0,1.0,0.09090909090909091
1830926,6.0,1.0,0.16666666666666666
1831457,6.0,1.0,0.16666666666666666
1835639,15.0,1.0,0.06666666666666667
1836205,6.0,2.0,0.3333333333333333
1836513,15.0,1.0,0.06666666666666667
1838487,21.0,2.0,0.09523809523809523
1840399,10.0,1.0,0.1
1845247,11.0,1.0,0.09090909090909091
1846009,44.0,1.0,0.022727272727272728
1847163,5.0,1.0,0.2
1847798,6.0,1.0,0.16666666666666666
1848520,31.0,1.0,0.03225806451612903
1849127,7.0,1.0,0.14285714285714285
1849192,17.0,1.0,0.058823529411764705
1850198,6.0,1.0,0.16666666666666666
1851242,8.0,1.0,0.125
1852050,8.0,1.0,0.125
1852830,25.0,1.0,0.04
1853155,29.0,1.0,0.034482758620689655
1854137,6.0,1.0,0.16666666666666666
1854236,27.0,1.0,0.037037037037037035
1854569,32.0,1.0,0.03125
1855426,7.0,1.0,0.14285714285714285
1855604,15.0,1.0,0.06666666666666667
1855719,10.0,1.0,0.1
1857856,9.0,1.0,0.1111111111111111
1860031,5.0,1.0,0.2
1861309,18.0,4.0,0.2222222222222222
1862439,30.0,2.0,0.06666666666666667
1862777,8.0,1.0,0.125
1863580,5.0,1.0,0.2
1863969,26.0,2.0,0.07692307692307693
1864005,8.0,1.0,0.125
1864068,5.0,1.0,0.2
1865236,5.0,1.0,0.2
1865669,6.0,1.0,0.16666666666666666
1866283,44.0,1.0,0.022727272727272728
1866761,14.0,1.0,0.07142857142857142
1871695,25.0,1.0,0.04
1874701,6.0,1.0,0.16666666666666666
1875315,15.0,1.0,0.06666666666666667
1876046,7.0,1.0,0.14285714285714285
1879487,10.0,1.0,0.1
1880438,28.0,1.0,0.03571428571428571
1881013,10.0,1.0,0.1
1882409,9.0,1.0,0.1111111111111111
1882559,5.0,1.0,0.2
1883768,12.0,2.0,0.16666666666666666
1883901,15.0,2.0,0.13333333333333333
1884224,14.0,1.0,0.07142857142857142
1885873,6.0,1.0,0.16666666666666666
1892478,20.0,5.0,0.25
1896313,6.0,1.0,0.16666666666666666
1898903,21.0,2.0,0.09523809523809523
1899909,14.0,1.0,0.07142857142857142
1902525,7.0,1.0,0.14285714285714285
1902794,7.0,1.0,0.14285714285714285
1906063,7.0,1.0,0.14285714285714285
1906885,29.0,1.0,0.034482758620689655
1907598,15.0,1.0,0.06666666666666667
1908344,7.0,1.0,0.14285714285714285
1910706,12.0,8.0,0.6666666666666666
1913556,7.0,1.0,0.14285714285714285
1915883,18.0,1.0,0.05555555555555555
1917985,23.0,1.0,0.043478260869565216
1922262,19.0,1.0,0.05263157894736842
1923669,27.0,1.0,0.037037037037037035
1923737,26.0,1.0,0.038461538461538464
1925063,5.0,1.0,0.2
1925177,10.0,3.0,0.3
1925727,5.0,1.0,0.2
1926390,5.0,1.0,0.2
1926504,26.0,1.0,0.038461538461538464
1928280,9.0,1.0,0.1111111111111111
1928591,15.0,1.0,0.06666666666666667
1929107,5.0,2.0,0.4
1930692,10.0,1.0,0.1
1931888,6.0,1.0,0.16666666666666666
1932441,5.0,1.0,0.2
1936937,8.0,1.0,0.125
1937071,9.0,2.0,0.2222222222222222
1938292,5.0,1.0,0.2
1938539,7.0,1.0,0.14285714285714285
1941483,10.0,1.0,0.1
1941582,5.0,1.0,0.2
1941837,18.0,1.0,0.05555555555555555
1943126,6.0,1.0,0.16666666666666666
1945593,5.0,1.0,0.2
1946545,14.0,1.0,0.07142857142857142
1947247,5.0,1.0,0.2
1948427,5.0,1.0,0.2
1952629,13.0,1.0,0.07692307692307693
1953770,6.0,1.0,0.16666666666666666
1954218,17.0,1.0,0.058823529411764705
1957425,8.0,2.0,0.25
1957598,6.0,1.0,0.16666666666666666
1957984,8.0,1.0,0.125
1958028,11.0,1.0,0.09090909090909091
1958243,7.0,1.0,0.14285714285714285
1959091,5.0,1.0,0.2
1961583,17.0,1.0,0.058823529411764705
1962508,11.0,1.0,0.09090909090909091
1962703,8.0,2.0,0.25
1962765,55.0,2.0,0.03636363636363636
1963858,7.0,1.0,0.14285714285714285
1965672,8.0,1.0,0.125
1968380,9.0,1.0,0.1111111111111111
1968385,5.0,3.0,0.6
1968996,5.0,1.0,0.2
1969563,27.0,1.0,0.037037037037037035
1970858,18.0,1.0,0.05555555555555555
1971928,6.0,1.0,0.16666666666666666
1972177,9.0,1.0,0.1111111111111111
1972294,12.0,1.0,0.08333333333333333
1972295,5.0,1.0,0.2
1976995,6.0,1.0,0.16666666666666666
1978336,7.0,1.0,0.14285714285714285
1980362,6.0,1.0,0.16666666666666666
1983282,7.0,1.0,0.14285714285714285
1984229,29.0,2.0,0.06896551724137931
1984834,7.0,1.0,0.14285714285714285
1985646,12.0,1.0,0.08333333333333333
1985722,15.0,2.0,0.13333333333333333
1986594,5.0,1.0,0.2
1987784,19.0,1.0,0.05263157894736842
1989190,7.0,2.0,0.2857142857142857
1989489,5.0,2.0,0.4
1990241,5.0,1.0,0.2
1992301,5.0,1.0,0.2
1992738,6.0,1.0,0.16666666666666666
1994697,8.0,2.0,0.25
1995381,5.0,1.0,0.2
1997297,5.0,1.0,0.2
1999200,8.0,1.0,0.125
1999347,7.0,1.0,0.14285714285714285
2002647,7.0,1.0,0.14285714285714285
2004952,5.0,1.0,0.2
2006438,23.0,1.0,0.043478260869565216
2007951,11.0,1.0,0.09090909090909091
2008701,7.0,1.0,0.14285714285714285
2008710,21.0,1.0,0.047619047619047616
2009267,5.0,1.0,0.2
2009723,8.0,1.0,0.125
2009844,5.0,1.0,0.2
2010880,45.0,1.0,0.022222222222222223
2014138,6.0,1.0,0.16666666666666666
2014881,13.0,1.0,0.07692307692307693
2015561,18.0,1.0,0.05555555555555555
2015811,9.0,2.0,0.2222222222222222
2017158,5.0,1.0,0.2
2017420,12.0,2.0,0.16666666666666666
2023128,8.0,1.0,0.125
2023751,34.0,1.0,0.029411764705882353
2025813,14.0,2.0,0.14285714285714285
2028434,28.0,1.0,0.03571428571428571
2028633,18.0,1.0,0.05555555555555555
2030176,12.0,3.0,0.25
2031402,7.0,1.0,0.14285714285714285
2031896,13.0,2.0,0.15384615384615385
2032668,151.0,2.0,0.013245033112582781
2033742,10.0,1.0,0.1
2033793,7.0,2.0,0.2857142857142857
2035985,17.0,1.0,0.058823529411764705
2036785,7.0,2.0,0.2857142857142857
2038748,16.0,1.0,0.0625
2040053,10.0,2.0,0.2
2043168,10.0,1.0,0.1
2046372,6.0,1.0,0.16666666666666666
2046900,9.0,1.0,0.1111111111111111
2047347,13.0,2.0,0.15384615384615385
2047538,11.0,1.0,0.09090909090909091
2050699,6.0,1.0,0.16666666666666666
2050919,10.0,1.0,0.1
2051870,26.0,2.0,0.07692307692307693
2053106,28.0,1.0,0.03571428571428571
2053331,8.0,1.0,0.125
2054742,15.0,1.0,0.06666666666666667
2055840,6.0,1.0,0.16666666666666666
2056413,10.0,1.0,0.1
2057934,7.0,1.0,0.14285714285714285
2059265,6.0,1.0,0.16666666666666666
2063117,6.0,1.0,0.16666666666666666
2063612,10.0,1.0,0.1
2064774,10.0,1.0,0.1
2067355,10.0,1.0,0.1
2067872,10.0,1.0,0.1
2068849,12.0,1.0,0.08333333333333333
2073789,19.0,2.0,0.10526315789473684
2074389,6.0,1.0,0.16666666666666666
2075478,36.0,3.0,0.08333333333333333
2076173,8.0,1.0,0.125
2076430,18.0,3.0,0.16666666666666666
2077361,39.0,1.0,0.02564102564102564
2078176,9.0,3.0,0.3333333333333333
2079007,7.0,1.0,0.14285714285714285
2082770,9.0,1.0,0.1111111111111111
2082965,44.0,1.0,0.022727272727272728
2083097,5.0,1.0,0.2
2084614,18.0,2.0,0.1111111111111111
2084651,18.0,1.0,0.05555555555555555
2085081,6.0,1.0,0.16666666666666666
2088364,13.0,1.0,0.07692307692307693
2090799,15.0,2.0,0.13333333333333333
2090945,11.0,1.0,0.09090909090909091
2091937,18.0,2.0,0.1111111111111111
2093681,6.0,1.0,0.16666666666666666
2094634,7.0,2.0,0.2857142857142857
2101968,37.0,2.0,0.05405405405405406
2103985,8.0,1.0,0.125
2104342,12.0,3.0,0.25
2107435,8.0,1.0,0.125
2111454,12.0,1.0,0.08333333333333333
2113217,7.0,1.0,0.14285714285714285
